Sample,Cluster
206074_s_at,0
206075_s_at,1
206076_at,1
206077_at,1
206078_at,1
206079_at,1
206080_at,1
206081_at,1
206082_at,1
206083_at,1
206084_at,1
206085_s_at,1
206086_x_at,1
206087_x_at,1
206088_at,1
206089_at,1
206090_s_at,1
206091_at,1
206092_x_at,1
206093_x_at,1
206094_x_at,0
206095_s_at,1
206096_at,1
206097_at,0
206098_at,1
206099_at,1
206100_at,1
206101_at,1
206102_at,1
206103_at,1
206104_at,1
206105_at,1
206106_at,1
206107_at,1
206108_s_at,1
206109_at,1
206110_at,1
206111_at,1
206112_at,1
206113_s_at,1
206114_at,1
206115_at,0
206116_s_at,0
206117_at,1
206118_at,1
206119_at,1
206120_at,1
206121_at,1
206122_at,1
206123_at,1
206124_s_at,1
206125_s_at,1
206126_at,1
206127_at,1
206128_at,1
206129_s_at,1
206130_s_at,1
206131_at,1
206132_at,1
206133_at,1
206134_at,0
206135_at,1
206136_at,1
206137_at,1
206138_s_at,0
206139_at,0
206140_at,1
206141_at,1
206142_at,1
206143_at,0
206144_at,1
206145_at,1
206146_s_at,1
206147_x_at,1
206148_at,1
206149_at,0
206150_at,1
206151_x_at,1
206152_at,1
206153_at,1
206154_at,1
206155_at,1
206156_at,1
206157_at,1
206158_s_at,0
206159_at,1
206160_at,1
206161_s_at,1
206162_x_at,1
206163_at,1
206164_at,1
206165_s_at,1
206166_s_at,1
206167_s_at,1
206168_at,1
206169_x_at,1
206170_at,1
206171_at,1
206172_at,1
206173_x_at,1
206174_s_at,0
206175_x_at,1
206176_at,1
206177_s_at,1
206178_at,1
206179_s_at,1
206180_x_at,1
206181_at,1
206182_at,1
206183_s_at,1
206184_at,1
206185_at,1
206186_at,1
206187_at,1
206188_at,1
206189_at,1
206190_at,1
206191_at,1
206192_at,1
206193_s_at,1
206194_at,1
206195_x_at,1
206196_s_at,1
206197_at,1
206198_s_at,0
206199_at,0
206200_s_at,0
206201_s_at,1
206202_at,1
206203_at,1
206204_at,1
206205_at,1
206206_at,1
206207_at,1
206208_at,0
206209_s_at,0
206210_s_at,1
206211_at,1
206212_at,1
206213_at,1
206214_at,1
206215_at,1
206216_at,1
206217_at,1
206218_at,1
206219_s_at,1
206220_s_at,1
206221_at,1
206222_at,1
206223_at,1
206224_at,1
206225_at,1
206226_at,1
206227_at,1
206228_at,1
206229_x_at,1
206230_at,1
206231_at,1
206232_s_at,1
206233_at,1
206234_s_at,1
206235_at,1
206236_at,1
206237_s_at,1
206238_s_at,1
206239_s_at,0
206240_s_at,1
206241_at,1
206242_at,0
206243_at,1
206244_at,1
206245_s_at,0
206246_at,1
206247_at,1
206248_at,1
206249_at,1
206250_x_at,1
206251_s_at,1
206252_s_at,1
206253_at,1
206254_at,1
206255_at,1
206256_at,1
206257_at,0
206258_at,1
206259_at,1
206260_at,1
206261_at,1
206262_at,0
206263_at,0
206264_at,1
206265_s_at,1
206266_at,1
206267_s_at,1
206268_at,0
206269_at,1
206270_at,1
206271_at,1
206272_at,1
206273_at,1
206274_s_at,1
206275_s_at,1
206276_at,1
206277_at,1
206278_at,1
206279_at,1
206280_at,1
206281_at,1
206282_at,1
206283_s_at,1
206284_x_at,0
206285_at,1
206286_s_at,1
206287_s_at,1
206288_at,1
206289_at,1
206290_s_at,1
206291_at,1
206292_s_at,1
206293_at,1
206294_at,1
206295_at,1
206296_x_at,1
206297_at,1
206298_at,1
206299_at,1
206300_s_at,1
206301_at,1
206302_s_at,0
206303_s_at,0
206304_at,1
206305_s_at,1
206306_at,1
206307_s_at,1
206308_at,1
206309_at,1
206310_at,1
206311_s_at,1
206312_at,0
206313_at,1
206314_at,1
206315_at,1
206316_s_at,1
206317_s_at,1
206318_at,1
206319_s_at,1
206320_s_at,1
206321_at,1
206322_at,1
206323_x_at,0
206324_s_at,1
206325_at,1
206326_at,1
206327_s_at,1
206328_at,1
206329_at,1
206330_s_at,1
206331_at,1
206332_s_at,0
206333_at,1
206334_at,1
206335_at,1
206336_at,1
206337_at,1
206338_at,1
206339_at,1
206340_at,1
206341_at,1
206342_x_at,1
206343_s_at,1
206344_at,1
206345_s_at,1
206346_at,1
206347_at,1
206348_s_at,1
206349_at,1
206350_at,1
206351_s_at,1
206352_s_at,1
206353_at,1
206354_at,1
206355_at,1
206356_s_at,1
206357_at,1
206358_at,1
206359_at,1
206360_s_at,0
206361_at,1
206362_x_at,1
206363_at,1
206364_at,1
206365_at,1
206366_x_at,1
206367_at,1
206368_at,1
206369_s_at,1
206370_at,1
206371_at,1
206372_at,1
206373_at,1
206374_at,1
206375_s_at,1
206376_at,1
206377_at,1
206378_at,1
206379_at,1
206380_s_at,1
206381_at,1
206382_s_at,1
206383_s_at,1
206384_at,1
206385_s_at,0
206386_at,1
206387_at,1
206388_at,1
206389_s_at,1
206390_x_at,1
206391_at,1
206392_s_at,0
206393_at,1
206394_at,1
206395_at,1
206396_at,1
206397_x_at,1
206398_s_at,1
206399_x_at,1
206400_at,1
206401_s_at,1
206402_s_at,1
206403_at,1
206404_at,1
206405_x_at,1
206406_at,1
206407_s_at,1
206408_at,1
206409_at,1
206410_at,1
206411_s_at,1
206412_at,1
206413_s_at,1
206414_s_at,0
206415_at,1
206416_at,1
206417_at,1
206418_at,0
206419_at,1
206420_at,1
206421_s_at,1
206422_at,0
206423_at,1
206424_at,1
206425_s_at,1
206426_at,1
206427_s_at,1
206428_s_at,1
206429_at,0
206430_at,0
206431_x_at,0
206432_at,1
206433_s_at,1
206434_at,1
206435_at,1
206436_at,1
206437_at,1
206438_x_at,0
206439_at,1
206440_at,1
206441_s_at,1
206442_at,1
206443_at,1
206444_at,1
206445_s_at,0
206446_s_at,1
206447_at,1
206448_at,1
206449_s_at,1
206450_at,1
206451_at,1
206452_x_at,1
206453_s_at,0
206454_s_at,1
206455_s_at,1
206456_at,1
206457_s_at,1
206458_s_at,1
206459_s_at,1
206460_at,1
206461_x_at,0
206462_s_at,1
206463_s_at,1
206464_at,1
206465_at,1
206466_at,1
206467_x_at,1
206468_s_at,1
206469_x_at,0
206470_at,1
206471_s_at,1
206472_s_at,1
206473_at,1
206474_at,1
206475_x_at,1
206476_s_at,1
206477_s_at,1
206478_at,1
206479_at,1
206480_at,1
206481_s_at,1
206482_at,1
206483_at,1
206484_s_at,1
206485_at,1
206486_at,1
206487_at,1
206488_s_at,1
206489_s_at,1
206490_at,1
206491_s_at,0
206492_at,1
206493_at,1
206494_s_at,1
206495_s_at,1
206496_at,1
206497_at,1
206498_at,1
206499_s_at,1
206500_s_at,1
206501_x_at,1
206502_s_at,1
206503_x_at,1
206504_at,1
206505_at,1
206506_s_at,1
206507_at,1
206508_at,1
206509_at,1
206510_at,1
206511_s_at,1
206512_at,1
206513_at,1
206514_s_at,1
206515_at,1
206516_at,1
206517_at,1
206518_s_at,1
206519_x_at,1
206520_x_at,1
206521_s_at,1
206522_at,1
206523_at,1
206524_at,1
206525_at,1
206526_at,1
206527_at,1
206528_at,1
206529_x_at,1
206530_at,1
206531_at,1
206532_at,1
206533_at,1
206534_at,1
206535_at,1
206536_s_at,1
206537_at,1
206538_at,1
206539_s_at,0
206540_at,1
206541_at,1
206542_s_at,1
206543_at,1
206544_x_at,1
206545_at,1
206546_at,1
206547_s_at,1
206548_at,1
206549_at,1
206550_s_at,1
206551_x_at,1
206552_s_at,1
206553_at,1
206554_x_at,1
206555_s_at,1
206556_at,1
206557_at,1
206558_at,1
206559_x_at,0
206560_s_at,1
206561_s_at,0
206562_s_at,0
206563_s_at,1
206564_at,1
206565_x_at,1
206566_at,1
206567_s_at,1
206568_at,1
206569_at,1
206570_s_at,1
206571_s_at,1
206572_x_at,1
206573_at,1
206574_s_at,1
206575_at,1
206576_s_at,0
206577_at,1
206578_at,1
206579_at,1
206580_s_at,1
206581_at,1
206582_s_at,1
206583_at,1
206584_at,1
206585_at,1
206586_at,1
206587_at,1
206588_at,1
206589_at,1
206590_x_at,1
206591_at,1
206592_s_at,0
206593_s_at,1
206594_at,1
206595_at,1
206596_s_at,1
206597_at,1
206598_at,1
206599_at,1
206600_s_at,1
206601_s_at,1
206602_s_at,1
206603_at,1
206604_at,1
206605_at,1
206606_at,1
206607_at,1
206608_s_at,1
206609_at,1
206610_s_at,1
206611_at,1
206612_at,1
206613_s_at,1
206614_at,1
206615_s_at,1
206616_s_at,1
206617_s_at,1
206618_at,1
206619_at,1
206620_at,1
206621_s_at,0
206622_at,1
206623_at,1
206624_at,1
206625_at,1
206626_x_at,1
206627_s_at,1
206628_at,1
206629_at,1
206630_at,1
206631_at,1
206632_s_at,1
206633_at,1
206634_at,1
206635_at,1
206636_at,1
206637_at,1
206638_at,1
206639_x_at,1
206640_x_at,1
206641_at,1
206642_at,1
206643_at,1
206644_at,1
206645_s_at,1
206646_at,1
206647_at,1
206648_at,1
206649_s_at,1
206650_at,1
206651_s_at,1
206652_at,1
206653_at,1
206654_s_at,1
206655_s_at,1
206656_s_at,0
206657_s_at,1
206658_at,1
206659_at,1
206660_at,1
206661_at,1
206662_at,0
206663_at,1
206664_at,0
206665_s_at,1
206666_at,1
206667_s_at,1
206668_s_at,1
206669_at,1
206670_s_at,1
206671_at,1
206672_at,1
206673_at,1
206674_at,1
206675_s_at,1
206676_at,1
206677_at,1
206678_at,1
206679_at,1
206680_at,1
206681_x_at,1
206682_at,1
206683_at,1
206684_s_at,1
206685_at,1
206686_at,1
206687_s_at,1
206688_s_at,1
206689_x_at,0
206690_at,1
206691_s_at,1
206692_at,1
206693_at,1
206694_at,1
206695_x_at,1
206696_at,1
206697_s_at,1
206698_at,0
206699_x_at,1
206700_s_at,1
206701_x_at,1
206702_at,1
206703_at,1
206704_at,1
206705_at,1
206706_at,1
206707_x_at,1
206708_at,1
206709_x_at,1
206710_s_at,1
206711_at,1
206712_at,1
206713_at,1
206714_at,1
206715_at,1
206716_at,1
206717_at,1
206718_at,1
206719_at,1
206720_at,1
206721_at,1
206722_s_at,1
206723_s_at,1
206724_at,1
206725_x_at,1
206726_at,1
206727_at,1
206728_at,1
206729_at,1
206730_at,1
206731_at,1
206732_at,1
206733_at,1
206734_at,1
206735_at,1
206736_x_at,1
206737_at,1
206738_at,1
206739_at,1
206740_x_at,1
206741_at,1
206742_at,1
206743_s_at,1
206744_s_at,1
206745_at,1
206746_at,1
206747_at,1
206748_s_at,1
206749_at,1
206750_at,1
206751_s_at,1
206752_s_at,1
206753_at,1
206754_s_at,1
206755_at,1
206756_at,1
206757_at,1
206758_at,1
206759_at,1
206760_s_at,1
206761_at,1
206762_at,1
206763_at,1
206764_x_at,1
206765_at,1
206766_at,1
206767_at,1
206768_at,1
206769_at,1
206770_s_at,0
206771_at,1
206772_at,1
206773_at,1
206774_at,1
206775_at,1
206776_x_at,1
206777_s_at,1
206778_at,1
206779_s_at,1
206780_at,1
206781_at,0
206782_s_at,1
206783_at,1
206784_at,0
206785_s_at,1
206786_at,1
206787_at,1
206788_s_at,1
206789_s_at,1
206790_s_at,0
206791_s_at,1
206792_x_at,0
206793_at,1
206794_at,1
206795_at,1
206796_at,1
206797_at,1
206798_x_at,1
206799_at,1
206800_at,1
206801_at,1
206802_at,1
206803_at,1
206804_at,1
206805_at,1
206806_at,1
206807_s_at,1
206808_at,1
206809_s_at,0
206810_at,1
206811_at,1
206812_at,1
206813_at,1
206814_at,1
206815_at,1
206816_s_at,1
206817_x_at,1
206818_s_at,1
206819_at,1
206820_at,1
206821_x_at,1
206822_s_at,1
206823_at,1
206824_at,1
206825_at,1
206826_at,1
206827_s_at,1
206828_at,1
206829_x_at,1
206830_at,1
206831_s_at,1
206832_s_at,1
206833_s_at,1
206834_at,1
206835_at,1
206836_at,1
206837_at,1
206838_at,1
206839_at,1
206840_at,1
206841_at,1
206842_at,1
206843_at,1
206844_at,1
206845_s_at,1
206846_s_at,0
206847_s_at,1
206848_at,1
206849_at,1
206850_at,1
206851_at,1
206852_at,1
206853_s_at,1
206854_s_at,1
206855_s_at,1
206856_at,1
206857_s_at,0
206858_s_at,1
206859_s_at,1
206860_s_at,1
206861_s_at,0
206862_at,1
206863_x_at,1
206864_s_at,1
206865_at,1
206866_at,1
206867_at,1
206868_at,1
206869_at,1
206870_at,1
206871_at,1
206872_at,1
206873_at,1
206874_s_at,0
206875_s_at,1
206876_at,1
206877_at,1
206878_at,1
206879_s_at,1
206880_at,1
206881_s_at,1
206882_at,1
206883_x_at,1
206884_s_at,1
206885_x_at,1
206886_x_at,1
206887_at,1
206888_s_at,1
206889_at,1
206890_at,1
206891_at,1
206892_at,1
206893_at,1
206894_at,1
206895_at,1
206896_s_at,1
206897_at,1
206898_at,1
206899_at,1
206900_x_at,1
206901_at,1
206902_s_at,1
206903_at,1
206904_at,1
206905_s_at,1
206906_at,1
206907_at,1
206908_s_at,1
206909_at,1
206910_x_at,1
206911_at,1
206912_at,1
206913_at,1
206914_at,1
206915_at,1
206916_x_at,1
206917_at,1
206918_s_at,1
206919_at,1
206920_s_at,1
206921_at,1
206922_at,1
206923_at,1
206924_at,1
206925_at,1
206926_s_at,1
206927_s_at,1
206928_at,1
206929_s_at,1
206930_at,1
206931_at,1
206932_at,1
206933_s_at,1
206934_at,1
206935_at,1
206936_x_at,1
206937_at,1
206938_at,1
206939_at,1
206940_s_at,1
206941_x_at,1
206942_s_at,1
206943_at,1
206944_at,1
206945_at,1
206946_at,1
206947_at,1
206948_at,1
206949_s_at,0
206950_at,1
206951_at,1
206952_at,1
206953_s_at,1
206954_at,1
206955_at,1
206956_at,1
206957_at,1
206958_s_at,1
206959_s_at,1
206960_at,1
206961_s_at,1
206962_x_at,1
206963_s_at,1
206964_at,1
206965_at,1
206966_s_at,1
206967_at,1
206968_s_at,1
206969_at,1
206970_at,1
206971_at,1
206972_s_at,1
206973_at,1
206974_at,1
206975_at,1
206976_s_at,0
206977_at,1
206978_at,1
206979_at,1
206980_s_at,1
206981_at,1
206982_at,1
206983_at,1
206984_s_at,1
206985_at,1
206986_at,1
206987_x_at,1
206988_at,1
206989_s_at,1
206990_at,1
206991_s_at,1
206992_s_at,1
206993_at,1
206994_at,1
206995_x_at,1
206996_x_at,1
206997_s_at,1
206998_x_at,1
206999_at,1
207000_s_at,1
207001_x_at,1
207002_s_at,1
207003_at,0
207004_at,1
207005_s_at,1
207006_s_at,1
207007_at,1
207008_at,1
207009_at,1
207010_at,1
207011_s_at,1
207012_at,1
207013_s_at,1
207014_at,1
207015_s_at,1
207016_s_at,1
207017_at,1
207018_s_at,1
207019_s_at,1
207020_at,1
207021_at,1
207022_s_at,1
207023_x_at,0
207024_at,1
207025_at,1
207026_s_at,1
207027_at,1
207028_at,1
207029_at,1
207030_s_at,1
207031_at,1
207032_s_at,1
207033_at,1
207034_s_at,1
207035_at,1
207036_x_at,1
207037_at,0
207038_at,1
207039_at,1
207040_s_at,0
207041_at,1
207042_at,1
207043_s_at,1
207044_at,1
207045_at,1
207046_at,1
207047_s_at,1
207048_at,1
207049_at,1
207050_at,1
207051_at,1
207052_at,1
207053_at,1
207054_at,1
207055_at,1
207056_s_at,1
207057_at,1
207058_s_at,1
207059_at,1
207060_at,1
207061_at,1
207062_at,1
207063_at,1
207064_s_at,1
207065_at,1
207066_at,1
207067_s_at,1
207068_at,1
207069_s_at,1
207070_at,1
207071_s_at,0
207072_at,1
207073_at,1
207074_s_at,1
207075_at,1
207076_s_at,0
207077_at,1
207078_at,1
207079_s_at,1
207080_s_at,0
207081_s_at,1
207082_at,1
207083_s_at,1
207084_at,1
207085_x_at,1
207086_x_at,1
207087_x_at,1
207088_s_at,0
207089_at,1
207090_x_at,1
207091_at,1
207092_at,1
207093_s_at,1
207094_at,1
207095_at,1
207096_at,1
207097_s_at,1
207098_s_at,1
207099_s_at,1
207100_s_at,1
207101_at,1
207102_at,1
207103_at,1
207104_x_at,1
207105_s_at,1
207106_s_at,1
207107_at,1
207108_s_at,1
207109_at,1
207110_at,1
207111_at,1
207112_s_at,1
207113_s_at,1
207114_at,1
207115_x_at,1
207116_s_at,1
207117_at,1
207118_s_at,1
207119_at,1
207120_at,1
207121_s_at,0
207122_x_at,0
207123_s_at,1
207124_s_at,1
207125_at,1
207126_x_at,0
207127_s_at,0
207128_s_at,1
207129_at,1
207130_at,1
207131_x_at,0
207132_x_at,0
207133_x_at,1
207134_x_at,0
207135_at,1
207136_at,1
207137_at,1
207138_at,1
207139_at,1
207140_at,1
207141_s_at,1
207142_at,1
207143_at,1
207144_s_at,1
207145_at,1
207146_at,1
207147_at,1
207148_x_at,1
207149_at,1
207150_at,1
207151_at,1
207152_at,1
207153_s_at,1
207154_at,1
207155_at,1
207156_at,1
207157_s_at,0
207158_at,1
207159_x_at,1
207160_at,1
207161_at,1
207162_s_at,1
207163_s_at,1
207164_s_at,1
207165_at,1
207166_at,1
207167_at,1
207168_s_at,0
207169_x_at,0
207170_s_at,0
207172_s_at,1
207173_x_at,1
207174_at,1
207175_at,1
207176_s_at,1
207177_at,1
207178_s_at,1
207179_at,1
207180_s_at,0
207181_s_at,0
207182_at,1
207183_at,1
207184_at,1
207185_at,1
207186_s_at,1
207187_at,0
207188_at,1
207189_s_at,1
207190_at,1
207191_s_at,1
207192_at,1
207193_at,1
207194_s_at,1
207195_at,1
207196_s_at,0
207197_at,1
207198_s_at,0
207199_at,1
207200_at,1
207201_s_at,1
207202_s_at,1
207203_s_at,1
207204_at,1
207205_at,1
207206_s_at,1
207207_at,1
207208_at,1
207209_at,1
207210_at,1
207211_at,1
207212_at,1
207213_s_at,1
207214_at,0
207215_at,1
207216_at,1
207217_s_at,0
207218_at,1
207219_at,1
207220_at,1
207221_at,1
207222_at,0
207223_s_at,1
207224_s_at,1
207225_at,1
207226_at,1
207227_x_at,1
207228_at,1
207229_at,1
207230_at,1
207231_at,1
207232_s_at,1
207233_s_at,1
207234_at,1
207235_s_at,1
207236_at,1
207237_at,1
207238_s_at,1
207239_s_at,1
207240_s_at,1
207241_at,1
207242_s_at,1
207243_s_at,0
207244_x_at,1
207245_at,0
207246_at,1
207247_s_at,1
207248_at,1
207249_s_at,1
207250_at,1
207251_at,1
207252_at,1
207253_s_at,1
207254_at,1
207255_at,1
207256_at,1
207257_at,1
207258_at,1
207259_at,1
207260_at,1
207261_at,1
207262_at,1
207263_x_at,1
207264_at,1
207265_s_at,0
207266_x_at,1
207267_s_at,1
207268_x_at,1
207269_at,1
207270_x_at,1
207271_x_at,1
207272_at,1
207273_at,1
207274_at,1
207275_s_at,1
207276_at,1
207277_at,1
207278_s_at,1
207279_s_at,1
207280_at,0
207281_x_at,1
207282_s_at,1
207283_at,1
207284_s_at,1
207285_x_at,1
207286_at,1
207287_at,1
207288_at,1
207289_at,1
207290_at,1
207291_at,1
207292_s_at,1
207293_s_at,1
207294_at,1
207295_at,1
207296_at,1
207298_at,1
207299_s_at,1
207300_s_at,1
207301_at,1
207302_at,1
207303_at,1
207304_at,1
207305_s_at,0
207306_at,1
207307_at,1
207308_at,1
207309_at,1
207310_s_at,1
207311_at,1
207312_at,1
207313_x_at,1
207314_x_at,1
207315_at,1
207316_at,1
207317_s_at,1
207318_s_at,0
207319_s_at,1
207320_x_at,0
207321_s_at,1
207322_at,1
207323_s_at,1
207324_s_at,1
207325_x_at,1
207326_at,1
207327_at,1
207328_at,1
207329_at,1
207330_at,1
207331_at,1
207332_s_at,0
207333_at,1
207334_s_at,1
207335_x_at,0
207336_at,1
207337_at,1
207338_s_at,1
207339_s_at,1
207341_at,1
207342_at,1
207343_at,1
207344_at,1
207345_at,1
207346_at,1
207347_at,1
207348_s_at,1
207349_s_at,1
207350_s_at,1
207351_s_at,1
207352_s_at,1
207353_s_at,1
207354_at,1
207355_at,1
207356_at,1
207357_s_at,1
207358_x_at,1
207359_at,1
207360_s_at,1
207361_at,1
207362_at,1
207363_at,1
207364_at,1
207365_x_at,0
207366_at,1
207367_at,0
207368_at,1
207369_at,1
207370_at,1
207371_at,1
207372_s_at,1
207373_at,1
207374_at,1
207375_s_at,1
207376_at,1
207377_at,1
207378_at,1
207379_at,1
207380_x_at,0
207381_at,1
207382_at,1
207383_s_at,1
207384_at,1
207385_at,1
207386_at,1
207387_s_at,1
207388_s_at,1
207389_at,1
207390_s_at,1
207391_s_at,0
207392_x_at,0
207393_at,1
207394_at,1
207395_at,1
207396_s_at,1
207397_s_at,1
207398_at,1
207399_at,1
207400_at,1
207401_at,1
207402_at,1
207403_at,1
207404_s_at,1
207405_s_at,1
207406_at,1
207407_x_at,1
207408_at,0
207409_at,1
207410_s_at,1
207412_x_at,1
207413_s_at,1
207414_s_at,1
207415_at,1
207416_s_at,1
207417_s_at,1
207418_s_at,1
207419_s_at,1
207420_at,1
207421_at,1
207422_at,1
207423_s_at,1
207424_at,1
207425_s_at,1
207426_s_at,1
207427_at,1
207428_x_at,1
207429_at,1
207430_s_at,1
207431_s_at,1
207432_at,0
207433_at,1
207434_s_at,1
207435_s_at,0
207436_x_at,0
207437_at,1
207438_s_at,1
207439_s_at,1
207440_at,1
207441_at,1
207442_at,1
207443_at,1
207444_at,1
207445_s_at,1
207446_at,1
207447_s_at,1
207448_at,1
207449_s_at,1
207450_s_at,1
207451_at,1
207452_s_at,1
207453_s_at,1
207454_at,1
207455_at,1
207456_at,1
207457_s_at,1
207458_at,1
207459_x_at,1
207460_at,1
207461_at,1
207462_at,1
207463_x_at,0
207464_at,1
207465_at,0
207466_at,1
207467_x_at,0
207468_s_at,1
207469_s_at,1
207470_at,1
207471_at,1
207472_at,1
207473_at,1
207474_at,1
207475_at,1
207476_at,0
207477_at,0
207478_at,0
207479_at,1
207480_s_at,1
207481_at,1
207482_at,1
207483_s_at,1
207484_s_at,1
207485_x_at,1
207486_x_at,1
207487_at,1
207488_at,1
207489_at,1
207490_at,1
207491_at,1
207492_at,1
207493_x_at,1
207494_s_at,1
207495_at,1
207496_at,1
207497_s_at,1
207498_s_at,1
207499_x_at,1
207500_at,1
207501_s_at,1
207502_at,0
207503_at,1
207504_at,1
207505_at,1
207506_at,1
207507_s_at,0
207508_at,0
207509_s_at,1
207510_at,1
207511_s_at,1
207513_s_at,1
207514_s_at,1
207515_s_at,0
207516_at,1
207517_at,1
207518_at,1
207519_at,1
207520_at,1
207521_s_at,1
207522_s_at,0
207523_at,1
207524_at,1
207525_s_at,0
207526_s_at,1
207527_at,1
207528_s_at,1
207529_at,0
207530_s_at,1
207531_at,1
207532_at,1
207533_at,1
207534_at,1
207535_s_at,1
207536_s_at,1
207537_at,1
207538_at,1
207539_s_at,1
207540_s_at,1
207541_s_at,1
207542_s_at,0
207543_s_at,0
207544_s_at,1
207545_s_at,1
207546_at,1
207547_s_at,1
207548_at,1
207549_x_at,0
207550_at,1
207551_s_at,0
207552_at,1
207553_at,1
207554_x_at,1
207555_s_at,1
207556_s_at,1
207557_s_at,1
207558_s_at,1
207559_s_at,1
207560_at,1
207561_s_at,1
207562_at,1
207563_s_at,1
207564_x_at,1
207565_s_at,1
207566_at,1
207567_at,1
207568_at,1
207569_at,1
207570_at,1
207571_x_at,1
207572_at,1
207573_x_at,0
207574_s_at,0
207575_at,1
207576_x_at,1
207577_at,1
207578_s_at,1
207579_at,1
207580_at,1
207581_s_at,1
207582_at,1
207583_at,1
207584_at,1
207585_s_at,0
207586_at,1
207587_at,1
207588_at,1
207589_at,1
207590_s_at,1
207591_s_at,1
207592_s_at,1
207593_at,1
207594_s_at,1
207595_s_at,1
207596_at,1
207597_at,1
207598_x_at,1
207599_at,1
207600_at,1
207601_at,0
207602_at,1
207603_at,1
207604_s_at,1
207605_x_at,1
207606_s_at,1
207607_at,1
207608_x_at,1
207609_s_at,1
207610_s_at,1
207611_at,1
207612_at,1
207613_s_at,1
207614_s_at,1
207615_s_at,1
207616_s_at,0
207617_at,1
207618_s_at,0
207619_at,1
207620_s_at,1
207621_s_at,1
207622_s_at,1
207623_at,1
207624_s_at,1
207625_s_at,1
207626_s_at,1
207627_s_at,1
207628_s_at,0
207629_s_at,0
207630_s_at,0
207631_at,1
207632_at,1
207633_s_at,1
207634_at,1
207635_s_at,1
207636_at,1
207637_at,1
207638_at,1
207639_at,1
207640_x_at,1
207641_at,1
207642_at,1
207643_s_at,0
207644_at,1
207645_s_at,1
207646_s_at,1
207647_at,1
207648_at,1
207649_at,1
207650_x_at,1
207651_at,1
207652_s_at,1
207653_at,1
207654_x_at,1
207655_s_at,1
207656_s_at,1
207657_x_at,0
207658_s_at,1
207659_s_at,1
207660_at,1
207661_s_at,1
207662_at,1
207663_x_at,1
207664_at,1
207665_at,1
207666_x_at,1
207667_s_at,0
207668_x_at,0
207669_at,1
207670_at,1
207671_s_at,1
207672_at,1
207673_at,1
207674_at,1
207675_x_at,1
207676_at,1
207677_s_at,1
207678_s_at,1
207679_at,1
207680_x_at,1
207681_at,1
207682_s_at,1
207683_at,1
207684_at,1
207685_at,1
207686_s_at,1
207687_at,1
207688_s_at,1
207689_at,1
207690_at,1
207691_x_at,1
207692_s_at,1
207693_at,1
207694_at,1
207695_s_at,1
207696_at,1
207697_x_at,1
207698_at,1
207699_at,1
207700_s_at,1
207701_at,1
207702_s_at,1
207703_at,1
207704_s_at,1
207705_s_at,1
207706_at,1
207707_s_at,0
207708_at,1
207709_at,1
207710_at,1
207711_at,1
207712_at,1
207713_s_at,1
207714_s_at,1
207715_at,1
207716_at,1
207717_s_at,0
207718_x_at,1
207719_x_at,1
207720_at,1
207721_x_at,0
207722_s_at,1
207723_s_at,1
207724_s_at,1
207725_at,1
207726_at,1
207727_s_at,0
207728_at,1
207729_at,1
207730_x_at,0
207731_at,1
207732_s_at,1
207733_x_at,1
207734_at,1
207735_at,1
207736_s_at,1
207737_at,1
207738_s_at,0
207739_s_at,1
207740_s_at,1
207741_x_at,0
207742_s_at,1
207743_at,1
207744_at,1
207745_at,1
207746_at,1
207747_s_at,1
207748_at,1
207749_s_at,1
207750_at,1
207751_at,1
207752_x_at,1
207753_at,1
207754_at,1
207755_at,1
207756_at,1
207757_at,1
207758_at,1
207759_s_at,1
207760_s_at,0
207761_s_at,0
207762_at,1
207763_at,1
207764_s_at,1
207765_s_at,1
207766_at,1
207767_s_at,1
207768_at,1
207769_s_at,1
207770_x_at,1
207771_at,1
207772_s_at,1
207773_x_at,1
207774_at,1
207775_at,1
207776_s_at,1
207777_s_at,1
207778_at,1
207779_at,1
207780_at,1
207781_s_at,1
207782_s_at,0
207783_x_at,0
207784_at,1
207785_s_at,1
207786_at,1
207787_at,1
207788_s_at,1
207789_s_at,1
207790_at,1
207791_s_at,0
207792_at,1
207793_s_at,1
207794_at,1
207795_s_at,1
207796_x_at,1
207797_s_at,1
207798_s_at,1
207799_x_at,0
207800_at,1
207801_s_at,0
207802_at,1
207803_s_at,1
207804_s_at,1
207805_s_at,0
